Unnamed: 0,price,full_address,zipcode,beds,baths,latitude,longitude
484,1060000,"4414 35th St NW, Washington, DC 20008",20008,4,3,38.94679,-77.06743
486,895000,"401 T St NW, Washington, DC 20001",20001,3,2,38.91605,-77.01747
487,799000,"1319 Potomac Ave SE, Washington, DC 20003",20003,2,2,38.87913,-76.98768
488,10500000,"3150 S St NW, Washington, DC 20007",20007,4,7,38.90329,-77.0622
489,1895000,"642 N Carolina Ave SE, Washington, DC 20003",20003,4,4,38.88738,-76.997
490,749000,"1713 Q St NW #1, Washington, DC 20009",20009,2,2,38.91133,-77.03927
491,6995000,"2812 Woodland Dr NW, Washington, DC 20008",20008,7,8,38.9211,-77.05612
493,7500000,"1314 28th St NW, Washington, DC 20007",20007,7,7,38.90734,-77.05728
494,246600,"256 15th St SE #6, Washington, DC 20003",20003,1,1,38.88613,-76.9834
496,6250000,"2200 R St NW, Washington, DC 20008",20008,6,7,38.91242,-77.04903
497,755000,"1300 13th St NW APT 506, Washington, DC 20005",20005,2,2,38.90748,-77.03
498,1499777,"325 Constitution Ave NE, Washington, DC 20002",20002,3,4,38.89185,-77.00096
499,769500,"1225 13th St NW APT 312, Washington, DC 20005",20005,2,2,38.90659,-77.02919
500,434900,"801 Pennsylvania Ave NW APT 1014, Washington, DC 20004",20004,1,1,38.89452,-77.02353
501,3750000,"2032 Allen Pl NW, Washington, DC 20009",20009,5,4,38.92128,-77.04773
502,4450000,"17 2nd St NE, Washington, DC 20002",20002,3,4,38.89052,-77.00325
503,685000,"1117 10th St NW APT 602, Washington, DC 20001",20001,2,2,38.90468,-77.0258
504,649900,"1124 10th St NW, Washington, DC 20001",20001,2,2,38.90499,-77.02628
505,4400000,"1406 34th St NW, Washington, DC 20007",20007,6,6,38.90808,-77.06814
506,3500000,"2926 Garfield St NW, Washington, DC 20008",20008,5,5,38.92647,-77.05942
507,490000,"2750 14th St NW APT 608, Washington, DC 20009",20009,2,2,38.92524,-77.03265
508,2950000,"4430 Lowell St NW, Washington, DC 20016",20016,5,5,38.93213,-77.08768
510,9100000,"4701 Linnean Ave NW, Washington, DC 20008",20008,8,9,38.95115,-77.05804
512,700000,"631 D St NW APT 244, Washington, DC 20004",20004,2,3,38.89498,-77.02117
513,490000,"911 2nd St NE UNIT 103, Washington, DC 20002",20002,2,1,38.90178,-77.00331
514,5990000,"2601 Foxhall Rd NW, Washington, DC 20007",20007,6,8,38.92441,-77.08921
515,1245000,"1708 16th St NW #4, Washington, DC 20009",20009,2,2,38.913,-77.03696
516,2095000,"329 A St SE, Washington, DC 20003",20003,3,3,38.88852,-77.00078
517,470000,"919 Hamlin St NE, Washington, DC 20017",20017,3,2,38.92728,-76.99304
518,275000,"4870 Macarthur Blvd NW APT 5, Washington, DC 20007",20007,1,1,38.91762,-77.0972
519,5500000,"2900 K St NW SUITE 607, Washington, DC 20007",20007,5,6,38.9018,-77.05868
521,8195000,"2211 Massachusetts, Washington, DC 20008",20008,5,9,38.93646,-77.05916
522,1295000,"1725 20th St NW APT E1, Washington, DC 20009",20009,2,3,38.91337,-77.04461
523,499000,"1915 16th St NW APT 802, Washington, DC 20009",20009,2,1,38.91607,-77.03608
524,1585000,"2408 37th St NW, Washington, DC 20007",20007,7,4,38.9213,-77.07333
525,699000,"4201 Cathedral Ave NW APT 415W, Washington, DC 20016",20016,3,2,38.93118,-77.0818
526,649900,"745 3rd St SW #403, Washington, DC 20024",20024,2,2,38.88054,-77.01613
527,589000,"224 Elm St NW, Washington, DC 20001",20001,3,2,38.9174,-77.0155
528,699995,"338 Oakdale Pl NW, Washington, DC 20001",20001,3,2,38.91777,-77.01716
529,455000,"3912 Yuma St NW APT 2, Washington, DC 20016",20016,2,1,38.94609,-77.07794
530,749900,"1550 11th St NW APT 209, Washington, DC 20001",20001,2,2,38.91083,-77.02726
532,598500,"1444 Fairmont St NW #1, Washington, DC 20009",20009,2,2,38.92424,-77.03361
533,599000,"1212 M St NW APT 100, Washington, DC 20005",20005,2,2,38.9054,-77.02876
534,965000,"1317 Taylor St NE, Washington, DC 20017",20017,4,4,38.94072,-76.987045
535,729000,"1419 A St NE #1419, Washington, DC 20002",20002,2,3,38.89056,-76.98486
536,1775000,"2709 N N St NW #101, Washington, DC 20007",20007,3,3,38.90708,-77.05626
538,311000,"2220 20th St NW APT 57, Washington, DC 20009",20009,1,1,38.91881,-77.04633
540,550000,"1615 Q St NW APT 808, Washington, DC 20009",20009,2,1,38.911278,-77.03745
541,1385000,"1666 33rd St NW, Washington, DC 20007",20007,3,2,38.91246,-77.06635
543,495000,"1906 W Virginia Ave NE, Washington, DC 20002",20002,4,4,38.91165,-76.98469
544,549900,"1753 U St NW UNIT 1, Washington, DC 20009",20009,2,2,38.91722,-77.04024
545,699000,"908 8th St NE #1, Washington, DC 20002",20002,3,3,38.90163,-76.99525
546,559900,"1316 4th St SW, Washington, DC 20024",20024,4,2,38.874172,-77.0168
547,795000,"1837 Kalorama Rd NW APT A, Washington, DC 20009",20009,2,3,38.91986,-77.04317
548,484900,"912 F St NW APT 201, Washington, DC 20004",20004,1,1,38.89716,-77.02481
549,189000,"1330 Massachusetts Ave NW APT 420, Washington, DC 20005",20005,1,1,38.90492,-77.03108
551,1269000,"2817 18th St NW, Washington, DC 20009",20009,4,3,38.92594,-77.04128
552,455000,"4301 Massachusetts Ave NW APT 6012, Washington, DC 20016",20016,2,2,38.93674,-77.08316
553,659900,"720 13th St SE, Washington, DC 20003",20003,2,2,38.88077,-76.98809
554,899900,"1528 Monroe St NE, Washington, DC 20017",20017,4,3,38.93317,-76.98347
555,949900,"1003 4th St SE, Washington, DC 20003",20003,4,3,38.87821,-77.00079
558,599000,"1328 4th St SW, Washington, DC 20024",20024,4,2,38.87415,-77.01648
559,1399000,"643 A St SE, Washington, DC 20003",20003,2,3,38.8885,-76.9969
560,3750000,"635 Maryland Ave NE, Washington, DC 20002",20002,6,6,38.89415,-76.99729
561,329900,"539 Florida Ave NW #2, Washington, DC 20001",20001,1,1,38.91547,-77.0196
563,779000,"2913 26th St NE, Washington, DC 20018",20018,6,3,38.92702,-76.96991
565,999000,"2818 Connecticut Ave NW APT 16, Washington, DC 20008",20008,2,3,38.92714,-77.05397
566,7800000,"2824 Chain Bridge Rd NW, Washington, DC 20016",20016,5,5,38.92805,-77.09584
567,475000,"4101 Cathedral Ave NW APT 1206, Washington, DC 20016",20016,2,2,38.93052,-77.0795
568,295000,"414 Seward Sq SE APT 104, Washington, DC 20003",20003,1,1,38.88664,-77.00046
569,3495000,"3203 Cleveland Ave NW, Washington, DC 20008",20008,6,5,38.92802,-77.06355
570,799000,"1823 4th St NW, Washington, DC 20001",20001,3,3,38.91508,-77.01696
571,399000,"4101 Cathedral Ave NW APT 610, Washington, DC 20016",20016,2,2,38.93045,-77.07959
573,325000,"1731 Willard St NW APT 102, Washington, DC 20009",20009,1,2,38.91646,-77.0396
574,7499113,"3210 Scott Pl NW, Washington, DC 20007",20007,4,5,38.91195,-77.06456
575,9990000,"2727 Q St NW, Washington, DC 20007",20007,8,9,38.91079,-77.0566
576,750000,"4101 Cathedral Ave NW APT 1003, Washington, DC 20016",20016,3,2,38.93052,-77.0795
580,369999,"4600 Connecticut Ave NW APT 231, Washington, DC 20008",20008,2,2,38.95024,-77.06754
583,1395000,"1313 Quincy St NE, Washington, DC 20017",20017,4,3,38.93698,-76.9878
584,699999,"1828 13th St NW APT 1, Washington, DC 20009",20009,2,2,38.91498,-77.03003
585,1100000,"3299 K St NW APT 404, Washington, DC 20007",20007,2,2,38.9032,-77.06453
586,1100000,"410 G St SE, Washington, DC 20003",20003,2,2,38.88153,-77.00008
587,1899000,"3208 Volta Rear Alley Pl NW, Washington, DC 20007",20007,2,3,38.909428,-77.06496
588,765000,"1133 3rd St NE, Washington, DC 20002",20002,2,2,38.90456,-77.00178
589,1495000,"1629 Irving St NW, Washington, DC 20010",20010,4,4,38.92904,-77.03821
590,1250000,"1815 Kearny St NE, Washington, DC 20018",20018,4,4,38.930992,-76.97822
591,974000,"2328 Champlain St NW APT 424, Washington, DC 20009",20009,2,2,38.92073,-77.0411
592,2999000,"2918 P St NW, Washington, DC 20007",20007,4,5,38.90916,-77.05887
593,999999,"1825 S S St NW, Washington, DC 20009",20009,3,2,38.91434,-77.04249
594,269000,"3901 Cathedral Ave NW #41, Washington, DC 20016",20016,1,1,38.92941,-77.07748
595,739000,"2360 Champlain St NW #2.3, Washington, DC 20009",20009,2,2,38.92157,-77.04158
596,690000,"1025 1st St SE APT 811, Washington, DC 20003",20003,2,2,38.87819,-77.00605
597,349000,"4600 Connecticut Ave NW APT 105, Washington, DC 20008",20008,2,2,38.94985,-77.06708
599,1900000,"1319 34th St NW, Washington, DC 20007",20007,3,3,38.90743,-77.06762
600,1900000,"2149 Florida Ave NW, Washington, DC 20008",20008,4,4,38.91241,-77.04799
601,2349000,"3942 Highwood Ct NW, Washington, DC 20007",20007,4,5,38.91534,-77.07617
602,650000,"1233 Pennsylvania Ave SE, Washington, DC 20003",20003,2,2,38.88156,-76.98932
603,799900,"1253 Holbrook #B, Washington, DC 20002",20002,3,3,38.906765,-76.98528
604,4375000,"3115 Chain Bridge Rd NW, Washington, DC 20016",20016,4,7,38.93175,-77.09443
605,439900,"1684 Euclid St NW APT A, Washington, DC 20009",20009,1,1,38.92296,-77.03879
606,3200000,"2738 Chain Bridge Rd NW, Washington, DC 20016",20016,3,3,38.925835,-77.09648
607,2475000,"300 A St SE, Washington, DC 20003",20003,4,4,38.88875,-77.00185
608,281000,"2101 11th St NW UNIT 102, Washington, DC 20001",20001,1,1,38.918327,-77.02678
609,3390000,"3212 Porter St NW, Washington, DC 20008",20008,5,6,38.936974,-77.06527
610,975000,"1111 6th St NE, Washington, DC 20002",20002,3,4,38.904106,-76.99827
611,310000,"3001 Veazey Ter NW APT 1412, Washington, DC 20008",20008,1,1,38.94488,-77.06191
612,489777,"315 G St NE UNIT 206, Washington, DC 20002",20002,2,2,38.89865,-77.00139
613,1275000,"1622 6th St NW, Washington, DC 20001",20001,4,4,38.91182,-77.02018
614,414000,"700 7th St SW APT 809, Washington, DC 20024",20024,1,1,38.88015,-77.02156
615,874500,"1100 T St NW, Washington, DC 20009",20009,2,2,38.915424,-77.02735
616,375000,"3024 Tilden St NW APT 304C, Washington, DC 20008",20008,1,1,38.940536,-77.06337
618,7995000,"2701 Chesapeake St NW, Washington, DC 20008",20008,6,9,38.95136,-77.05478
619,425000,"1312 Massachusetts Ave NW APT 610, Washington, DC 20005",20005,1,1,38.90461,-77.03041
620,875000,"408 D St SE #B, Washington, DC 20003",20003,2,3,38.88447,-77.00008
621,550000,"3051 Idaho Ave NW APT 310, Washington, DC 20016",20016,2,1,38.93012,-77.07767
622,539990,"248 14th Pl NE, Washington, DC 20002",20002,3,2,38.89332,-76.98481
623,989000,"1431 New Jersey Ave NW, Washington, DC 20001",20001,3,3,38.90944,-77.01587
624,7750000,"3255 Prospect St NW UNIT 5, Washington, DC 20007",20007,3,4,38.90619,-77.06478
625,739900,"143 S St NW #1, Washington, DC 20001",20001,3,3,38.91433,-77.0135
626,749900,"2020 12th St NW APT 113, Washington, DC 20009",20009,2,2,38.91762,-77.02845
628,1795000,"1507 Caroline St NW, Washington, DC 20009",20009,3,3,38.91646,-77.03529
629,1000000,"1416 3rd St NW, Washington, DC 20001",20001,3,3,38.90631,-77.01525
630,1200000,"2100 11th St NW PENTHOUSE 5, Washington, DC 20001",20001,2,2,38.91831,-77.02739
631,1299000,"439 Washington #Q-2, Washington, DC 20001",20001,3,3,38.883682,-77.008835
634,699999,"1402 1st St SW, Washington, DC 20024",20024,3,3,38.87275,-77.0119
637,375000,"2829 Connecticut Ave NW APT 114, Washington, DC 20008",20008,1,1,38.92761,-77.05352
638,495000,"3900 Tunlaw Rd NW APT 604, Washington, DC 20007",20007,2,1,38.92531,-77.07787
639,679500,"1628 11th St NW UNIT 203, Washington, DC 20001",20001,1,1,38.91205,-77.02739
640,485000,"1714 Euclid St NW #4, Washington, DC 20009",20009,2,1,38.92295,-77.03951
641,474900,"1133 14th St NW APT 1006, Washington, DC 20005",20005,1,1,38.90461,-77.0316
642,2500000,"1751 T St NW, Washington, DC 20009",20009,5,5,38.91582,-77.04063
643,3325000,"3214 Reservoir Rd NW, Washington, DC 20007",20007,3,4,38.91248,-77.06486
644,4195000,"1746 S St NW, Washington, DC 20009",20009,5,5,38.91391,-77.04094
645,580000,"2750 14th St NW PENTHOUSE 8, Washington, DC 20009",20009,2,2,38.92524,-77.03265
646,4900000,"1633 16th St NW, Washington, DC 20009",20009,13,14,38.91247,-77.03611
647,2395000,"3614 Macomb St NW, Washington, DC 20016",20016,5,5,38.9335,-77.07109
649,524900,"2001 I St NE APT 9, Washington, DC 20002",20002,2,2,38.90228,-76.97492
650,3495000,"4811 W St NW, Washington, DC 20007",20007,5,6,38.91939,-77.09483
651,1595000,"1515 15th St NW APT 705, Washington, DC 20005",20005,2,2,38.90998,-77.03425
652,454900,"2240 Ontario Rd NW UNIT 2, Washington, DC 20009",20009,1,1,38.9197,-77.03979
653,499999,"2109 M St NE #8, Washington, DC 20002",20002,3,3,38.90546,-76.97368
654,549900,"2509 17th St NW APT 1, Washington, DC 20009",20009,2,1,38.92347,-77.03874
657,649777,"1662 Kramer St NE, Washington, DC 20002",20002,3,3,38.89794,-76.9807
658,899000,"251 15th St SE, Washington, DC 20003",20003,3,2,38.88571,-76.9839
660,1440000,"4316 Westover Pl NW, Washington, DC 20016",20016,3,4,38.93638,-77.08506
661,409990,"1000 New Jersey Ave SE APT 1104, Washington, DC 20003",20003,1,1,38.87801,-77.00433
663,489000,"910 M St NW APT 128, Washington, DC 20001",20001,1,2,38.90539,-77.02457
664,749000,"715 Delaware Ave SW #194, Washington, DC 20024",20024,3,2,38.88055,-77.01337
665,450000,"410 O St SW APT 106, Washington, DC 20024",20024,2,2,38.87325,-77.01828
666,1895000,"216 3rd St SE, Washington, DC 20003",20003,6,6,38.886436,-77.0018
667,850000,"615 Elliott St NE, Washington, DC 20002",20002,3,2,38.89786,-76.98628
668,2199900,"4358 Argyle Ter NW, Washington, DC 20011",20011,7,6,38.94419,-77.04232
671,950000,"259 Tennessee Ave NE, Washington, DC 20002",20002,2,3,38.89331,-76.98699
672,399000,"4740 Connecticut Ave NW APT 1016, Washington, DC 20008",20008,2,2,38.95177,-77.06854
673,550000,"4201 Cathedral Ave NW APT 1204E, Washington, DC 20016",20016,2,2,38.93118,-77.0818
674,5495000,"1633 31st St NW, Washington, DC 20007",20007,3,4,38.91142,-77.06214
676,3250000,"1314 Vermont Ave NW, Washington, DC 20005",20005,5,5,38.90806,-77.03095
677,510000,"440 12th St NE APT 309, Washington, DC 20002",20002,2,1,38.89527,-76.99062
678,7995000,"3313 O St NW, Washington, DC 20007",20007,6,7,38.90799,-77.0666
680,935000,"646 Acker Pl NE, Washington, DC 20002",20002,2,2,38.89686,-76.99713
681,1300000,"1111 W St NW APT 8, Washington, DC 20009",20009,3,3,38.9194,-77.0274
682,799900,"1238 Duncan Pl NE, Washington, DC 20002",20002,2,2,38.8956,-76.98894
684,9450000,"4526 Hawthorne St NW, Washington, DC 20016",20016,7,9,38.92876,-77.089775
685,745000,"124 O St SW, Washington, DC 20024",20024,3,2,38.87279,-77.0131
686,885000,"1425 Rhode Island Ave NW APT 22, Washington, DC 20005",20005,2,2,38.90867,-77.03287
687,2850000,"1425 33rd St NW, Washington, DC 20007",20007,3,4,38.90858,-77.06584
689,1675000,"1725 34th St NW, Washington, DC 20007",20007,3,3,38.91451,-77.06776
690,499000,"1425 4th St SW APT A704, Washington, DC 20024",20024,2,2,38.872692,-77.01876
691,550000,"222 4th St SE APT 1, Washington, DC 20003",20003,1,1,38.88693,-77.00036
692,749000,"1842 Mintwood Pl NW APT 7, Washington, DC 20009",20009,2,2,38.92123,-77.0446
693,549990,"204 Rhode Island Ave NW #2, Washington, DC 20001",20001,2,2,38.91461,-77.01447
694,925000,"311 9th St SE, Washington, DC 20003",20003,2,2,38.88559,-76.99404
695,1099999,"2012 13th St NW, Washington, DC 20009",20009,3,3,38.91743,-77.02995
696,415000,"1701 16th St NW APT 440, Washington, DC 20009",20009,1,1,38.91305,-77.03617
697,549900,"1253 Mount Olivet Rd NE #4, Washington, DC 20002",20002,3,4,38.90931,-76.98332
698,555000,"2531 Q St NW APT 305, Washington, DC 20007",20007,1,2,38.91081,-77.05467
699,955000,"1476 Harvard St NW, Washington, DC 20009",20009,3,3,38.92617,-77.03519
701,2599990,"2901 34th St NW, Washington, DC 20008",20008,7,6,38.92777,-77.06618
702,1195000,"1610 Beekman Pl NW APT A, Washington, DC 20009",20009,3,3,38.91961,-77.03684
703,1200000,"1134 10th St NW, Washington, DC 20001",20001,4,4,38.90529,-77.02621
704,3750000,"4853 Foxhall Cres NW, Washington, DC 20007",20007,5,6,38.92303,-77.09193
705,1195000,"1028 D St NE, Washington, DC 20002",20002,4,4,38.89497,-76.99182
706,600000,"21 16th St NE, Washington, DC 20002",20002,2,1,38.89046,-76.98196
707,1249000,"1522 10th St NW, Washington, DC 20001",20001,3,4,38.91038,-77.02624
708,1249900,"815 6th St SW, Washington, DC 20024",20024,3,3,38.87993,-77.02014
709,3250000,"2230 46th St NW, Washington, DC 20007",20007,5,6,38.92076,-77.09242
710,1300000,"1102 Bladensburg Rd NE, Washington, DC 20002",20002,2,3,38.90423,-76.98098
711,2650000,"509 E Capitol St NE, Washington, DC 20003",20003,5,4,38.88954,-76.99901
712,4495000,"2128 Wyoming Ave NW, Washington, DC 20008",20008,3,6,38.91724,-77.04804
713,799998,"1469 Meridian Pl NW, Washington, DC 20010",20010,4,3,38.9338,-77.0343
714,640000,"3615 13th St NW, Washington, DC 20010",20010,3,2,38.93508,-77.02952
715,635000,"1080 Wisconsin Ave NW APT 305, Washington, DC 20007",20007,1,2,38.90475,-77.0628
716,494900,"730 11th St NE APT 101, Washington, DC 20002",20002,2,2,38.899704,-76.99172
718,3290000,"2426 Tracy Pl NW, Washington, DC 20008",20008,4,5,38.9162,-77.05481
719,3200000,"4523 Garrison St NW, Washington, DC 20016",20016,7,7,38.956024,-77.08982
720,879000,"1393 F St NE, Washington, DC 20002",20002,3,3,38.89714,-76.98577
721,669900,"1819 1st St NW #A, Washington, DC 20001",20001,2,3,38.91471,-77.01191
722,280000,"3205 Georgia Ave NW UNIT 307, Washington, DC 20010",20010,2,1,38.93024,-77.02315
723,649999,"430 Ava Way NE, Washington, DC 20017",20017,3,4,38.94979,-76.9999
724,3199000,"4708 Warren St NW, Washington, DC 20016",20016,6,7,38.94456,-77.09384
725,1250000,"1015 33rd St NW APT 408, Washington, DC 20007",20007,2,3,38.90387,-77.06566
726,685000,"4510 S Dakota Ave NE, Washington, DC 20017",20017,3,3,38.94464,-76.98657
727,399000,"1661 Crescent Pl NW APT 409, Washington, DC 20009",20009,1,1,38.920948,-77.03797
728,114000,"1301 Delaware #N-220, Washington, DC 20024",20024,1,1,38.8742,-77.01545
729,309000,"1420 N St NW #502, Washington, DC 20005",20005,1,1,38.907,-77.03302
730,599900,"1211 Van St SE #907, Washington, DC 20003",20003,2,1,38.87591,-77.00855
731,749000,"2225 Shepherd St NE, Washington, DC 20018",20018,4,3,38.93945,-76.97271
732,379000,"4114 Davis Pl NW APT 316, Washington, DC 20007",20007,1,1,38.92287,-77.0816
733,499000,"2750 14th St NW APT 508, Washington, DC 20009",20009,2,2,38.92524,-77.03265
735,785750,"714 Kentucky Ave SE, Washington, DC 20003",20003,3,2,38.88094,-76.98252
736,1249000,"647 Morton Pl NE, Washington, DC 20002",20002,4,5,38.90426,-76.99691
737,2850000,"2621 Woodley Pl NW, Washington, DC 20008",20008,6,6,38.92453,-77.05053
738,369000,"1815 A St SE APT 102, Washington, DC 20003",20003,2,1,38.88861,-76.97835
739,2695000,"2611 Klingle Rd NW, Washington, DC 20008",20008,5,6,38.93432,-77.05345
740,1000000,"909 L St NE, Washington, DC 20002",20002,4,4,38.90358,-76.99329
741,2500000,"1758 Swann St NW, Washington, DC 20009",20009,4,5,38.91469,-77.04117
742,484900,"1006 Florida Ave NE #302, Washington, DC 20002",20002,2,2,38.90401,-76.9925
743,4250000,"4853 Rockwood Pkwy NW, Washington, DC 20016",20016,5,6,38.93371,-77.0962
745,769990,"510 21st St NE, Washington, DC 20002",20002,4,3,38.89651,-76.97476
747,899000,"2025 Hillyer Pl NW UNIT 1, Washington, DC 20009",20009,2,3,38.91206,-77.04615
748,449417,"1401 Columbia Rd NW APT 417, Washington, DC 20009",20009,2,1,38.92781,-77.03296
750,1695000,"2513 Cliffbourne Pl NW, Washington, DC 20009",20009,6,6,38.922417,-77.04466
751,770000,"2328 Champlain St NW APT 310, Washington, DC 20009",20009,2,2,38.92077,-77.04133
755,399999,"2801 Adams Mill Rd NW APT 406, Washington, DC 20009",20009,1,1,38.9256,-77.04424
756,1049990,"1400 Church St NW APT 405, Washington, DC 20005",20005,2,2,38.91033,-77.0324
757,2350000,"1454 Belmont St NW APT 18, Washington, DC 20009",20009,3,3,38.9203,-77.03376
758,675000,"1025 1st St SE APT 311, Washington, DC 20003",20003,2,2,38.87819,-77.00605
759,670900,"2809 Sherman Ave NW APT 1, Washington, DC 20001",20001,3,4,38.92623,-77.02558
761,1330000,"2153 California St NW APT 402, Washington, DC 20008",20008,2,2,38.91641,-77.04898
764,926000,"1312 C St NE, Washington, DC 20002",20002,3,4,38.89376,-76.98773
765,649900,"129 Rhode Island Ave NE, Washington, DC 20002",20002,3,2,38.91792,-77.00565
