id,full_address,zipcode,latitude,longitude,property_type,price,amenities
5661282,"1307 New Jersey Ave NW, Washington, DC 20001, USA",20001,38.90834,-77.01523,Private Room In Home,102.0,"['Washer', 'First aid kit', 'TV with standard cable', 'Heating', 'Fire extinguisher', 'Smoke alarm', 'Air conditioning', 'Carbon monoxide alarm', 'Wifi', 'Pets allowed', 'Kitchen', 'Dryer', 'Essentials']"
5755232,"625 Q St NW, Washington, DC 20001, USA",20001,38.91131,-77.02105,Entire Rental Unit,124.0,"['Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Essentials', 'Generic conditioner', 'Hot water kettle', 'Toaster', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Dishwasher', 'Coffee maker', 'Luggage dropoff allowed', 'Shower gel', 'Extra pillows and blankets', 'Central heating', '48 inch HDTV with standard cable', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Carbon monoxide alarm', 'Outdoor furniture', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Private entrance', 'Shared patio or balcony', 'Indoor fireplace: electric', 'Outdoor dining area', 'Bathtub', 'Generic body soap', 'First aid kit', 'Iron', 'Bosch stainless steel gas stove', 'Clothing storage: closet and dresser', 'Portable fans', 'Portable heater', 'Coffee', 'Lockbox', 'Cleaning products']"
6118082,"1803 4th St NW, Washington, DC 20001, USA",20001,38.9145,-77.0169,Entire Loft,109.0,"['Hot water', 'AC - split type ductless system', 'Refrigerator', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Dishwasher', 'Coffee maker', 'Dedicated workspace', 'Free dryer – In unit', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Private entrance', 'HDTV with premium cable, standard cable, DVD player', 'Keypad', 'First aid kit', 'Iron', 'Heating']"
6247860,"63 1/2 U St NW, Washington, DC 20001, USA",20001,38.91753,-77.01121,Entire Rental Unit,69.0,"['Hot water', 'Freezer', 'Refrigerator', 'Backyard', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Portable heater', 'Hangers', 'Central air conditioning', 'Laundromat nearby', 'Essentials', 'Hot water kettle', 'Smart lock', 'Toaster', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Dishwasher', 'Coffee maker', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Central heating', 'Free dryer – In unit', 'Bed linens', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Private entrance', 'Oven', 'Kitchen', 'Wine glasses', 'Bathtub', 'Iron', 'Clothing storage: closet and dresser', 'Portable fans', 'Free parking on premises', 'Drying rack for clothing', 'Coffee', 'Conditioner', 'Cleaning products']"
6389428,"928 Westminster St NW, Washington, DC 20001, USA",20001,38.91447,-77.025,Private Room In Home,97.0,"['Washer', 'First aid kit', 'Heating', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Air conditioning', 'Carbon monoxide alarm', 'Wifi', 'Hangers', 'Shampoo', 'Dryer', 'Essentials']"
6557100,"239 Elm St NW, Washington, DC 20001, USA",20001,38.91763,-77.01569,Private Room In Condo,34.0,"['Hot water', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hangers', 'Central air conditioning', 'Laundromat nearby', 'Essentials', 'Long term stays allowed', 'Dishes and silverware', 'Host greets you', 'Coffee maker', 'Lock on bedroom door', 'Dedicated workspace', 'Bed linens', 'Carbon monoxide alarm', 'Microwave', 'Kitchen', 'Bathtub', 'Iron', 'Heating', '20 inch HDTV', 'Electric stove', 'Cleaning products']"
8227337,"212 W St NW, Washington, DC 20001, USA",20001,38.91981,-77.01541,Private Room In Rental Unit,30.0,"['Hot water', 'Refrigerator', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hangers', 'Essentials', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Lock on bedroom door', 'Cleaning available during stay', 'Dedicated workspace', 'TV with standard cable', 'Bed linens', 'Induction stove', 'Air conditioning', 'Carbon monoxide alarm', 'Microwave', 'Kitchen', 'Iron', 'Heating']"
8409891,"1538 5th St NW, Washington, DC 20001, USA",20001,38.91067,-77.0191,Entire Townhouse,129.0,"['Ceiling fan', 'Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Cooking basics', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Essentials', 'Hot water kettle', 'BBQ grill', 'Toaster', 'Smart lock', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', '52 inch HDTV with Amazon Prime Video, HBO Max, Hulu, Netflix', 'Dishwasher', 'Board games', 'Coffee maker', 'Barbecue utensils', 'Samsung stainless steel gas stove', 'Shower gel', 'Fast wifi – 320 Mbps', 'Luggage dropoff allowed', 'Crib - always at the listing', 'Children’s books and toys for ages 0-2 years old and 2-5 years old', 'Books and reading material', 'Extra pillows and blankets', 'Central heating', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Clothing storage: walk-in closet, closet, and dresser', 'Carbon monoxide alarm', 'Outdoor furniture', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Blender', 'Exterior security cameras on property', 'Private entrance', 'Shared patio or balcony', 'Pets allowed', 'Bathtub', 'First aid kit', 'Iron', 'Portable fans', 'Ethernet connection', 'Free parking on premises', 'Pack ’n play/Travel crib - always at the listing', 'Coffee', 'Conditioner', 'Cleaning products']"
9028780,"906 French St NW, Washington, DC 20001, USA",20001,38.91327,-77.0247,Entire Rental Unit,115.0,"['Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Essentials', 'Hot water kettle', 'Free dryer', 'Long term stays allowed', 'Dishes and silverware', 'Dishwasher', 'Coffee maker', 'Shower gel', 'Books and reading material', 'Patio or balcony', 'Free washer', 'Bed linens', 'Carbon monoxide alarm', 'Stove', 'Outdoor furniture', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Indoor fireplace: electric', 'Iron', 'Heating', 'Ethernet connection', 'Lockbox', 'Conditioner', 'Cleaning products']"
9199346,"1112 11th St NW, Washington, DC 20001, USA",20001,38.90476,-77.02751,Private Room In Home,77.0,"['Hot water', 'City skyline view', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Window AC unit', 'Wifi', 'Hair dryer', 'Essentials', 'TV', 'Dishes and silverware', 'Free dryer – In building', 'Coffee maker', 'Lock on bedroom door', 'Dedicated workspace', 'Self check-in', 'Microwave', 'Kitchen', 'Shared patio or balcony', 'Keypad', 'Heating', 'Free washer – In building']"
9260413,"215 Rhode Island Ave NW, Washington, DC 20001, USA",20001,38.915283891583734,-77.01483036640784,Entire Townhouse,180.0,"['Freezer', 'Game console', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Essentials', 'Hot water kettle', 'Smart lock', 'Toaster', 'TV', 'Washer', 'Dishes and silverware', 'Dining table', 'Body soap', 'Dishwasher', 'Coffee maker', 'Extra pillows and blankets', 'Rice maker', 'Dedicated workspace', 'Stainless steel single oven', 'Free dryer – In unit', 'Bed linens', 'Induction stove', 'Private patio or balcony', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Pets allowed', 'Outdoor dining area', 'Bathtub', 'First aid kit', 'Iron', 'Heating', 'Portable fans', 'Exercise equipment: yoga mat', 'Blender', 'Coffee', 'Conditioner', 'Cleaning products']"
9295290,"144 W St NW, Washington, DC 20001, USA",20001,38.91887,-77.01405,Entire Townhouse,153.0,"['Hot water', 'Freezer', 'Fire extinguisher', 'Coffee maker: Keurig coffee machine', 'Smoke alarm', 'Baking sheet', 'Cooking basics', 'Wifi', 'Room-darkening shades', 'Hangers', 'Central air conditioning', 'Essentials', 'Hot water kettle', 'Samsung refrigerator', 'TV', 'Long term stays allowed', 'Single oven', 'Dedicated workspace', 'Bed linens', 'Pack ’n play/Travel crib', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Pets allowed', 'Pantene conditioner', 'Iron', 'Heating', 'Clothing storage: closet and dresser', 'Electric stove', 'Coffee', 'Lockbox']"
9954831,"900 7th St NW, Washington, DC 20001, USA",20001,38.90141,-77.02239,Entire Rental Unit,280.0,"['Hot water', 'Elevator', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Essentials', 'Hot water kettle', 'Toaster', 'TV', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Body soap', 'Dishwasher', 'Coffee maker', 'Building staff', 'Indoor pool', 'Extra pillows and blankets', 'Dedicated workspace', 'Dryer', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Blender', 'Exterior security cameras on property', 'Private entrance', 'Bathtub', 'Iron', 'Heating', 'Pets allowed', 'Drying rack for clothing', 'Gym', 'Clothing storage: closet', 'Cleaning products']"
10059402,"800 I St NW, Washington, DC 20001, USA",20001,38.90067,-77.02328,Entire Rental Unit,280.0,"['Hot water', 'Elevator', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Central air conditioning', 'Essentials', 'Hot water kettle', 'Toaster', 'TV', 'Long term stays allowed', 'Dishes and silverware', 'Free washer – In unit', 'Body soap', 'Dishwasher', 'Coffee maker', 'Building staff', 'Indoor pool', 'Extra pillows and blankets', 'Dedicated workspace', 'Bed linens', 'Clothing storage', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Blender', 'Exterior security cameras on property', 'Private entrance', 'Bathtub', 'Iron', 'Heating', 'Pets allowed', 'Drying rack for clothing', 'Gym', 'Dryer', 'Cleaning products']"
10059646,"625 9th St NW, Washington, DC 20001, USA",20001,38.89804,-77.02351,Entire Rental Unit,280.0,"['Hot water', 'Elevator', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Essentials', 'Hot water kettle', 'Toaster', 'TV', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Body soap', 'Dishwasher', 'Coffee maker', 'Building staff', 'Indoor pool', 'Extra pillows and blankets', 'Central heating', 'Dedicated workspace', 'Dryer', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Blender', 'Exterior security cameras on property', 'Private entrance', 'Bathtub', 'Iron', 'Pets allowed', 'Drying rack for clothing', 'Gym', 'Clothing storage: closet', 'Cleaning products']"
10097934,"800 R St NW, Washington, DC 20001, USA",20001,38.91216,-77.02359,Entire Home,305.0,"['Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'TV', 'Washer', 'Dishes and silverware', 'Dining table', 'Body soap', 'Dishwasher', 'Coffee maker', 'Extra pillows and blankets', 'Dedicated workspace', 'Bed linens', 'Pack ’n play/Travel crib', 'Air conditioning', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Private entrance', 'Keypad', 'First aid kit', 'Iron', 'Heating', 'Dryer']"
11553692,"2113 1st St NW, Washington, DC 20001, USA",20001,38.91854,-77.01168,Entire Rental Unit,85.0,"['Hot water', 'AC - split type ductless system', 'Refrigerator', 'Fire extinguisher', '50 inch HDTV with Netflix', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'Dishes and silverware', 'Free washer – In unit', 'Body soap', 'Coffee maker', 'Bed linens', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Private entrance', 'Oven', 'Kitchen', 'Iron', 'Heating', 'Lockbox', 'Dryer', 'Cleaning products']"
11599968,"2507 11th St NW, Washington, DC 20001, USA",20001,38.92322,-77.02655,Entire Townhouse,86.0,"['Hot water', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', '50 inch HDTV with Fire TV', 'Essentials', 'Washer', 'Dishes and silverware', 'Dishwasher', 'Coffee maker', 'Luggage dropoff allowed', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Keypad', 'First aid kit', 'Iron', 'Heating', 'Free parking on premises', 'Dryer']"
11721962,"1623 6th St NW, Washington, DC 20001, USA",20001,38.91186,-77.01956,Entire Townhouse,131.0,"['Ceiling fan', 'Hot water', 'AC - split type ductless system', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Shared backyard – Fully fenced', 'Hair dryer', 'Hangers', 'Essentials', 'Hot water kettle', 'Toaster', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Coffee maker', 'Extra pillows and blankets', 'Free dryer – In unit', 'TV with standard cable', 'Bed linens', 'Private patio or balcony', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Private entrance', 'Exterior security cameras on property', 'Keypad', 'First aid kit', 'Iron', 'Heating', 'Conditioner']"
12202079,"627 Q St NW, Washington, DC 20001, USA",20001,38.91136,-77.02112,Private Room In Home,99.0,"['Paid street parking off premises', 'Hot water', '42 inch HDTV', 'Refrigerator', 'Backyard', 'Fire extinguisher', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Essentials', 'Hot water kettle', 'Toaster', 'Dishes and silverware', 'Host greets you', 'Dishwasher', 'Coffee maker', 'Luggage dropoff allowed', 'Shower gel', 'Lock on bedroom door', 'Dove body wash body soap', 'Extra pillows and blankets', 'Bed linens', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Outdoor furniture', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Outdoor dining area', 'Bathtub', 'First aid kit', 'Pantene conditioner', 'Iron', 'Heating', 'Blender', 'Coffee']"
12243205,"1514 5th St NW, Washington, DC 20001, USA",20001,38.91021,-77.01923,Entire Guest Suite,126.0,"['Hot water', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Portable air conditioning', 'Smoke alarm', 'Baking sheet', 'Cooking basics', 'Wifi', 'Free street parking', 'Hair dryer', 'Hangers', 'Essentials', 'Hot water kettle', 'Toaster', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', '50 inch HDTV with standard cable', 'Host greets you', 'Coffee maker', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Bed linens', 'Carbon monoxide alarm', 'Stove', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'First aid kit', 'Iron', 'Heating', 'Coffee']"
12758931,"1926 6th St NW, Washington, DC 20001, USA",20001,38.91623,-77.02015,Entire Rental Unit,200.0,"['Dedicated workspace', 'Hot water', 'Washer', 'First aid kit', 'Iron', 'TV with standard cable', 'Heating', 'Fire extinguisher', 'Smoke alarm', 'Air conditioning', 'Carbon monoxide alarm', 'Hair dryer', 'Wifi', 'Hangers', 'Shampoo', 'Kitchen', 'Dryer', 'Essentials']"
12851881,"2210 1st St NW, Washington, DC 20001, USA",20001,38.91927,-77.01233,Entire Rental Unit,172.0,"['Hot water', 'Freezer', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Central air conditioning', 'Essentials', 'Hot water kettle', 'Samsung refrigerator', 'Toaster', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Dishwasher', 'Shower gel', 'Mosquito net', 'Crib', 'Dedicated workspace', 'HDTV with Netflix', 'Free dryer – In unit', 'Bed linens', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Wine glasses', 'Blender', 'Keypad', 'Clothing storage: walk-in closet and closet', 'Bathtub', 'Coffee maker: Nespresso', 'Iron', 'Heating', 'Pets allowed', 'Free parking on premises', 'Pack ’n play/Travel crib - always at the listing', 'Coffee', 'Conditioner', 'Cleaning products']"
13038149,"48 R St NW, Washington, DC 20001, USA",20001,38.91247,-77.01057,Private Room In Home,64.0,"['Hot water', 'Refrigerator', 'Smoke alarm', 'Cooking basics', 'Wifi', 'Shared backyard – Fully fenced', 'Essentials', 'Washer', 'Dishes and silverware', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Kitchen', 'First aid kit', 'Iron', 'Heating', 'Lockbox', 'Dryer']"
13244329,"1528 1st St NW, Washington, DC 20001, USA",20001,38.9105,-77.01229,Private Room In Home,84.0,"['Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Dishes and silverware', 'Coffee maker', 'Lock on bedroom door', 'TV with standard cable', 'Air conditioning', 'Carbon monoxide alarm', 'Shampoo', 'Microwave', 'First aid kit', 'Iron', 'Heating', 'Free parking on premises', 'Dryer']"
13527196,"218 R St NW, Washington, DC 20001, USA",20001,38.91179,-77.0141,Entire Guest Suite,179.0,"['Hot water', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'Washer', 'Dishes and silverware', 'Dishwasher', 'Coffee maker', 'TV with standard cable', 'Air conditioning', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Kitchen', 'First aid kit', 'Iron', 'Heating', 'Lockbox', 'Dryer']"
14501592,"30 Adams St NW, Washington, DC 20001, USA",20001,38.91992,-77.01018,Entire Guest Suite,137.0,"['Hot water', 'Paid parking on premises', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'BBQ grill', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Dishwasher', 'Coffee maker', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Dedicated workspace', 'TV with standard cable', 'Bed linens', 'Pack ’n play/Travel crib', 'EV charger', 'Air conditioning', 'Carbon monoxide alarm', 'Children’s books and toys', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Private entrance', 'Exterior security cameras on property', 'Keypad', 'First aid kit', 'Iron', 'Heating', 'Single level home', 'Pets allowed', 'Free parking on premises', 'Dryer']"
14760734,"67 Bates St NW, Washington, DC 20001, USA",20001,38.91047,-77.01141,Entire Condo,118.0,"['Hot water', 'Freezer', 'Stainless steel gas stove', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hangers', 'Central air conditioning', 'Essentials', 'Toaster', 'Long term stays allowed', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Body soap', 'Dishwasher', 'Coffee maker', 'Luggage dropoff allowed', 'Extra pillows and blankets', 'Patio or balcony', 'Central heating', '55 inch HDTV', 'Dedicated workspace', 'Lg  refrigerator', 'Free dryer – In unit', 'BBQ grill: gas', 'Bed linens', 'Carbon monoxide alarm', 'Self check-in', 'Shampoo', 'Microwave', 'Blender', 'Kitchen', 'Wine glasses', 'Private entrance', 'Exterior security cameras on property', 'Keypad', 'Bathtub', 'First aid kit', 'Iron', 'Lg  oven', 'Single level home', 'Pets allowed', 'Clothing storage: closet, wardrobe, and dresser', 'Coffee', 'Cleaning products']"
15063053,"1637 4th St NW, Washington, DC 20001, USA",20001,38.91222,-77.01572,Entire Rental Unit,166.0,"['Hot water', 'AC - split type ductless system', 'Freezer', 'Children’s books and toys for ages 5-10 years old and 10+ years old', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Central air conditioning', 'Laundromat nearby', 'Essentials', 'Hot water kettle', 'Smart lock', 'Long term stays allowed', 'Courtyard view', 'Dishes and silverware', 'Dining table', 'Free washer – In unit', 'Dishwasher', 'Board games', 'Luggage dropoff allowed', 'Shower gel', 'Books and reading material', 'Amazon Alexa Bluetooth sound system', 'Extra pillows and blankets', 'Dedicated workspace', 'Free dryer – In unit', 'Bed linens', 'Clothing storage', 'Carbon monoxide alarm', 'Private backyard – Fully fenced', 'Outdoor furniture', 'Self check-in', 'Shampoo', '43 inch HDTV with Amazon Prime Video, Apple TV, Disney+, HBO Max, standard cable, Hulu, Netflix', 'Microwave', 'Kitchen', 'Oven', 'Stainless steel electric stove', 'Exterior security cameras on property', 'Wine glasses', 'Private entrance', 'Shared patio or balcony', 'Outdoor dining area', 'First aid kit', 'Iron', 'Heating', 'Fast wifi – 753 Mbps', 'Portable fans', 'Coffee maker: drip coffee maker, espresso machine, french press, pour-over coffee', 'Garden view', 'Pack ’n play/Travel crib - always at the listing', 'Coffee', 'Conditioner', 'Cleaning products']"
15209243,"731 Gresham Pl NW, Washington, DC 20001, USA",20001,38.92674,-77.02389,Private Room In Townhouse,57.0,"['Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Essentials', 'Dishes and silverware', 'Lock on bedroom door', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Self check-in', 'Shampoo', 'Microwave', 'Oven', 'Kitchen', 'Exterior security cameras on property', 'First aid kit', 'Iron', 'Heating', 'Lockbox']"
15355000,"107 Bates St NW, Washington, DC 20001, USA",20001,38.91037,-77.01271,Private Room In Condo,52.0,"['Hot water', 'Fire extinguisher', 'Smoke alarm', 'Free street parking', 'Cooking basics', 'Wifi', 'Hair dryer', 'Hangers', 'Essentials', 'TV', 'Long term stays allowed', 'Washer', 'Dishes and silverware', 'Luggage dropoff allowed', 'Lock on bedroom door', 'Air conditioning', 'Carbon monoxide alarm', 'Stove', 'Breakfast', 'Self check-in', 'Shampoo', 'Private entrance', 'Kitchen', 'Keypad', 'First aid kit', 'Iron', 'Heating', 'Pets allowed', 'Free parking on premises', 'Dryer']"
15399160,"1618 7th St NW, Washington, DC 20001, USA",20001,38.91173,-77.02232,Entire Guest Suite,98.0,"['Hot water', 'AC - split type ductless system', 'Freezer', 'Refrigerator', 'Fire extinguisher', 'Smoke alarm', 'Baking sheet', 'Free street parking', 'Cooking basics', 'Wifi', 'Heating - split type ductless system', 'Hair dryer', 'Room-darkening shades', 'Hangers', 'Window guards', 'Essentials', 'Hot water kettle', 'Toaster', 'Washer', 'Dishes and silverware', 'Dining table', 'Body soap', 'Dishwasher', 'Coffee maker', 'Luggage dropoff allowed', 'Shower gel', 'Extra pillows and blankets', 'Dedicated workspace', 'Convection oven', 'Bed linens', '40 inch HDTV with Amazon Prime Video, Roku', 'Carbon monoxide alarm', 'Self check-in', 'Clothing storage: closet', 'Shampoo', 'Microwave', 'Private entrance', 'Kitchen', 'Wine glasses', 'Exterior security cameras on property', 'Conditioner', 'First aid kit', 'Iron', 'Electric stove', 'Blender', 'Coffee', 'Lockbox', 'Dryer', 'Cleaning products']"
